            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459229.500000000, A.D. 2021-Jan-15 00:00:00.0000,  3.561706902565177E-01, -1.506065601899402E-02, -3.390255348201873E-02, -4.247234190204095E-03,  2.936721662170006E-02,  2.789379116682074E-03,  2.068198252999189E-03,  3.580974268130502E-01, -5.723573536694928E-03,
2459230.500000000, A.D. 2021-Jan-16 00:00:00.0000,  3.507626097429233E-01,  1.432354671171785E-02, -3.100530076885245E-02, -6.581625235022489E-03,  2.936887463390415E-02,  3.003650546848923E-03,  2.035416730377718E-03,  3.524214821202534E-01, -5.621254052925927E-03,
2459231.500000000, A.D. 2021-Jan-17 00:00:00.0000,  3.429845116699950E-01,  4.360937167314192E-02, -2.789868313000024E-02, -8.984673346604469E-03,  2.916737849753546E-02,  3.207618940660659E-03,  2.003351480827100E-03,  3.468695562652037E-01, -5.475029620773645E-03,
2459232.500000000, A.D. 2021-Jan-18 00:00:00.0000,  3.327761826900851E-01,  7.258450607825921E-02, -2.459452656164084E-02, -1.143882305071911E-02,  2.874452551674653E-02,  3.398186462089198E-03,  1.972264579447042E-03,  3.414870261447732E-01, -5.282008777215624E-03,
2459233.500000000, A.D. 2021-Jan-19 00:00:00.0000,  3.200970239155833E-01,  1.010189146857132E-01, -2.110790452498072E-02, -1.392235060906889E-02,  2.808321606772259E-02,  3.571963055572579E-03,  1.942433719937735E-03,  3.363219729326775E-01, -5.039705340065936E-03,
2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000,  3.049303435392580E-01,  1.286664005340661E-01, -1.745740417466745E-02, -1.640914429054009E-02,  2.716839826790536E-02,  3.725323484909933E-03,  1.914149310341423E-03,  3.314246792227162E-01, -4.746238191250360E-03,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000,  2.872877695624017E-01,  1.552671942629758E-01, -1.366531955255359E-02, -1.886869672835676E-02,  2.598817539881655E-02,  3.854497126592701E-03,  1.887710342687810E-03,  3.268469138800452E-01, -4.400554489946380E-03,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000,  2.672135316539355E-01,  1.805517143497641E-01, -9.757737093939163E-03, -2.126638712491633E-02,  2.453502983836811E-02,  3.955693871834455E-03,  1.863418934841911E-03,  3.226409869914268E-01, -4.002663589324065E-03,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000,  2.447882856082648E-01,  2.042455772912898E-01, -5.764477035179296E-03, -2.356412434584445E-02,  2.280708243171999E-02,  4.025266029190913E-03,  1.841573535616379E-03,  3.188585733669000E-01, -3.553862217041280E-03,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000,  2.201320926910977E-01,  2.260758374222532E-01, -1.718856817169514E-03, -2.572139924047710E-02,  2.080927002639260E-02,  4.059901078572277E-03,  1.822460915215540E-03,  3.155493257281546E-01, -3.056925191669977E-03,
2459239.500000000, A.D. 2021-Jan-25 00:00:00.0000,  1.934061369316566E-01,  2.457783029802853E-01,  2.342749227285841E-03, -2.769675316474972E-02,  1.855429416357985E-02,  4.056833903617372E-03,  1.806347225189722E-03,  3.127593267876077E-01, -2.516231781838157E-03,
2459240.500000000, A.D. 2021-Jan-26 00:00:00.0000,  1.648127845021639E-01,  2.631056196260285E-01,  6.381564981427473E-03, -2.944961111388611E-02,  1.606318078474661E-02,  4.014060683683394E-03,  1.793468587359531E-03,  3.105294597711548E-01, -1.937797747115223E-03,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000,  1.345936747820899E-01,  2.778356566532599E-01,  1.035727294247738E-02, -3.094235945765274E-02,  1.336530427030474E-02,  3.930531450684906E-03,  1.784021830764817E-03,  3.088938045706001E-01, -1.329188816363993E-03,
2459242.500000000, A.D. 2021-Jan-28 00:00:00.0000,  1.030256860922895E-01,  2.897796047098886E-01,  1.422904600374035E-02, -3.214248350310574E-02,  1.049777525261129E-02,  3.806296144003721E-03,  1.778156103679652E-03,  3.078781854090719E-01, -6.993034903062712E-04,
2459243.500000000, A.D. 2021-Jan-29 00:00:00.0000,  7.041482827228208E-02,  2.987891295606717E-01,  1.795669227251342E-02, -3.302453622709663E-02,  7.504168655764197E-03,  3.642581264282750E-03,  1.775966109338214E-03,  3.074989996432648E-01, -5.803048351656776E-05,
2459244.500000000, A.D. 2021-Jan-30 00:00:00.0000,  3.708835004739178E-02,  3.047619500780956E-01,  2.150183488078592E-02, -3.357170244062839E-02,  4.432664504366338E-03,  3.441781429534967E-03,  1.777487626644289E-03,  3.077624421983328E-01,  5.841942288250000E-04,
2459245.500000000, A.D. 2021-Jan-31 00:00:00.0000,  3.385569645763172E-03,  3.076453296918328E-01,  2.482903840909663E-02, -3.377676070768140E-02,  1.333768869663964E-03,  3.207361377166994E-03,  1.782695780439305E-03,  3.086642060740817E-01,  1.216888383202178E-03,
2459246.500000000, A.D. 2021-Feb-01 00:00:00.0000, -3.035190192722169E-02,  3.074371759775011E-01,  2.790679556868577E-02, -3.364232464219209E-02, -1.742147408904596E-03,  2.943676972041208E-03,  1.791506246219565E-03,  3.101896909352938E-01,  1.830029387439680E-03,
2459247.500000000, A.D. 2021-Feb-02 00:00:00.0000, -6.378980808922052E-02,  3.041846984588109E-01,  3.070830246866589E-02, -3.318034926939223E-02, -4.747227207583014E-03,  2.655735563927043E-03,  1.803779260204985E-03,  3.123146974336051E-01,  2.414511301402691E-03,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000, -9.661006649808719E-02,  2.979808326771269E-01,  3.321197545450894E-02, -3.241099274856474E-02, -7.638179910431826E-03,  2.348923826004784E-03,  1.819326015697029E-03,  3.150065347025512E-01,  2.962507924461504E-03,
2459249.500000000, A.D. 2021-Feb-04 00:00:00.0000, -1.285181973707635E-01,  2.889588522414284E-01,  3.540169223187652E-02, -3.136100513116399E-02, -1.037782982412920E-02,  2.028733423724542E-03,  1.837916812283213E-03,  3.182254313485877E-01,  3.467713576711717E-03,
2459250.500000000, A.D. 2021-Feb-05 00:00:00.0000, -1.592489927131982E-01,  2.772857262849582E-01,  3.726676910714363E-02, -3.006185838977619E-02, -1.293606961082898E-02,  1.700511569875811E-03,  1.859290216604739E-03,  3.219261215888362E-01,  3.925452759623433E-03,
2459251.500000000, A.D. 2021-Feb-06 00:00:00.0000, -1.885702766151478E-01,  2.631548246842103E-01,  3.880170982129883E-02, -2.854783229723958E-02, -1.529021804231916E-02,  1.369256206328375E-03,  1.883162496478967E-03,  3.260594787187563E-01,  4.332667991385012E-03,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000, -2.162848066216990E-01,  2.467785355328661E-01,  4.000577669300529E-02, -2.685423663166522E-02, -1.742485455530129E-02,  1.039466444840786E-03,  1.909236684935869E-03,  3.305740845014055E-01,  4.687808339943233E-03,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000, -2.422305205610067E-01,  2.283812614303964E-01,  4.088244094415647E-02, -2.501589592558825E-02, -1.933124908254315E-02,  7.150501637191119E-04,  1.937210783764275E-03,  3.354176495674427E-01,  4.990648047614394E-03,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000, -2.662794296633418E-01,  2.081931317796805E-01,  4.143876735796145E-02, -2.306596375801298E-02, -2.100652290328391E-02,  3.992838137432659E-04,  1.966784791028275E-03,  3.405382301918732E-01,  5.242065512422615E-03,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000, -2.883354986999869E-01,  1.864446340629894E-01,  4.168478111069961E-02, -2.103508124063319E-02, -2.245266994126461E-02,  9.481520095436505E-05,  1.997666403162641E-03,  3.458852155812664E-01,  5.443809318389036E-03,
2459256.500000000, A.D. 2021-Feb-11 00:00:00.0000, -3.083318478338706E-01,  1.633622475084256E-01,  4.163285429479675E-02, -1.895085549570937E-02, -2.367554639809401E-02, -1.963017899591135E-04,  2.029575379688751E-03,  3.514100836008907E-01,  5.598271963240615E-03,
2459257.500000000, A.D. 2021-Feb-12 00:00:00.0000, -3.262275736066583E-01,  1.391650685764274E-01,  4.129713855246636E-02, -1.683761025754012E-02, -2.468390829530121E-02, -4.725514250498515E-04,  2.062246658367899E-03,  3.570669401467896E-01,  5.708285192940834E-03,
2459258.500000000, A.D. 2021-Feb-13 00:00:00.0000, -3.420044325181336E-01,  1.140623525558391E-01,  4.069305996558250E-02, -1.471635050943241E-02, -2.548854802483745E-02, -7.328888073895654E-04,  2.095432370616960E-03,  3.628128681041862E-01,  5.776944672706159E-03,
2459259.500000000, A.D. 2021-Feb-14 00:00:00.0000, -3.556635717855271E-01,  8.825185715779209E-02,  3.983688380944778E-02, -1.260488285783229E-02, -2.610155648160352E-02, -9.766685394607632E-04,  2.128902936696421E-03,  3.686081169734133E-01,  5.807466779066722E-03,
2459260.500000000, A.D. 2021-Feb-15 00:00:00.0000, -3.672224362275981E-01,  6.191885730974358E-02,  3.874535031046038E-02, -1.051803941208722E-02, -2.653571859035094E-02, -1.203574791292347E-03,  2.162447425445066E-03,  3.744161651560427E-01,  5.803076788680118E-03,
2459261.500000000, A.D. 2021-Feb-16 00:00:00.0000, -3.767119324163170E-01,  3.523569942534087E-02,  3.743537808704769E-02, -8.467962090435852E-03, -2.680403721062410E-02, -1.413556316139523E-03,  2.195873352274123E-03,  3.802036849786558E-01,  5.766925560329788E-03,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000, -3.841738931289940E-01,  8.361772665101132E-03,  3.592382921236038E-02, -6.464414195330683E-03, -2.691937272258038E-02, -1.606768417669892E-03,  2.229006068717736E-03,  3.859404369967849E-01,  5.702030697092579E-03,
2459263.500000000, A.D. 2021-Feb-18 00:00:00.0000, -3.896588566993550E-01, -1.855621046638142E-02,  3.422732844080797E-02, -4.515095355802847E-03, -2.689418188847612E-02, -1.783522720681057E-03,  2.261687872378679E-03,  3.915991158867906E-01,  5.611237836316418E-03,
2459264.500000000, A.D. 2021-Feb-19 00:00:00.0000, -3.932241560244593E-01, -4.538371478414627E-02,  3.236212871422959E-02, -2.625943791413980E-03, -2.674033865131402E-02, -1.944244800395373E-03,  2.293776941244800E-03,  3.971551659284736E-01,  5.497197872631920E-03,
2459265.500000000, A.D. 2021-Feb-20 00:00:00.0000, -3.949322991869814E-01, -7.199773790437865E-02,  3.034401528205223E-02, -8.014160747115608E-04, -2.646902034594712E-02, -2.089439221090884E-03,  2.325146173295577E-03,  4.025865800891783E-01,  5.362356356514671E-03,
2459266.500000000, A.D. 2021-Feb-21 00:00:00.0000, -3.948496162777735E-01, -9.828607840882508E-02,  2.818824137557005E-02,  9.552607811222233E-04, -2.609064457091220E-02, -2.219661253176392E-03,  2.355681992206496E-03,  4.078736932379165E-01,  5.208951872133403E-03,
2459267.500000000, A.D. 2021-Feb-22 00:00:00.0000, -3.930451435777861E-01, -1.241465608790757E-01,  2.590948917993971E-02,  2.641866792836774E-03, -2.561484414947385E-02, -2.335494414186822E-03,  2.385283163190409E-03,  4.129989771146534E-01,  5.039020781581386E-03,
2459268.500000000, A.D. 2021-Feb-23 00:00:00.0000, -3.895897155528405E-01, -1.494862505387326E-01,  2.352185071832304E-02,  4.256995723495086E-03, -2.505046984138823E-02, -2.437532960222817E-03,  2.413859649527895E-03,  4.179468423446778E-01,  4.854406268517892E-03,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000, -3.845552361678829E-01, -1.742206809615093E-01,  2.103882411753586E-02,  5.799889369348683E-03, -2.440561254753820E-02, -2.526368499355970E-03,  2.441331529819304E-03,  4.227034509666048E-01,  4.656770092891591E-03,
2459270.500000000, A.D. 2021-Feb-25 00:00:00.0000, -3.780141031238302E-01, -1.982731109822730E-01,  1.847332151512185E-02,  7.270296983544501E-03, -2.368763857649681E-02, -2.602579978244346E-03,  2.467627988013530E-03,  4.272565415612773E-01,  4.447605869430078E-03,
2459271.500000000, A.D. 2021-Feb-26 00:00:00.0000, -3.700387612516417E-01, -2.215738213107616E-01,  1.583768556982066E-02,  8.668357064055740E-03, -2.290323308099898E-02, -2.666726387865255E-03,  2.492686382383970E-03,  4.315952680499536E-01,  4.228253007201454E-03,
2459272.500000000, A.D. 2021-Feb-27 00:00:00.0000, -3.607013641200153E-01, -2.440594571065984E-01,  1.314371214281219E-02,  9.994498671319347E-03, -2.205844802885590E-02, -2.719341631273828E-03,  2.516451395408756E-03,  4.357100525006286E-01,  3.999910703171522E-03,
2459273.500000000, A.D. 2021-Feb-28 00:00:00.0000, -3.500735257032932E-01, -2.656724196590957E-01,  1.040267722762404E-02,  1.124935955143155E-02, -2.115875207374530E-02, -2.760931088209777E-03,  2.538874263599666E-03,  4.395924517770465E-01,  3.763651579272162E-03,
2459274.500000000, A.D. 2021-Mar-01 00:00:00.0000, -3.382261465818295E-01, -2.863603080880002E-01,  7.625366629455612E-03,  1.243371854923084E-02, -2.020908047225787E-02, -2.791969494315065E-03,  2.559912084401802E-03,  4.432350375320991E-01,  3.520434700508482E-03,
2459275.500000000, A.D. 2021-Mar-02 00:00:00.0000, -3.252293015370848E-01, -3.060754104406158E-01,  4.822107239814136E-03,  1.354844005163865E-02, -1.921388379197826E-02, -2.812899825111029E-03,  2.579527196101968E-03,  4.466312888422885E-01,  3.271117820813690E-03,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000, -3.111521775282543E-01, -3.247742425419095E-01,  2.002799030498888E-03,  1.459442847220058E-02, -1.817717460633134E-02, -2.824132936553844E-03,  2.597686626038855E-03,  4.497754966682844E-01,  3.016468782226726E-03,
2459277.500000000, A.D. 2021-Mar-04 00:00:00.0000, -2.960630528928872E-01, -3.424171323257062E-01, -8.230528874472865E-04,  1.557259105239169E-02, -1.710257170633929E-02, -2.826047765588424E-03,  2.614361602148748E-03,  4.526626792816835E-01,  2.757176048641725E-03,
2459278.500000000, A.D. 2021-Mar-05 00:00:00.0000, -2.800293102131484E-01, -3.589678470337790E-01, -3.646306619616952E-03,  1.648380750215124E-02, -1.599334160341210E-02, -2.818991936706683E-03,  2.629527122889795E-03,  4.552885077997055E-01,  2.493858393627286E-03,
2459279.500000000, A.D. 2021-Mar-06 00:00:00.0000, -2.631174766531681E-01, -3.743932605362162E-01, -6.458152602737002E-03,  1.732890522538185E-02, -1.485243727223168E-02, -2.803282655292031E-03,  2.643161580779083E-03,  4.576492410026589E-01,  2.227073787207772E-03,
2459280.500000000, A.D. 2021-Mar-07 00:00:00.0000, -2.453932867262639E-01, -3.886630580407390E-01, -9.250083716949553E-03,  1.810863907368150E-02, -1.368253420584070E-02, -2.779207796707360E-03,  2.655246435086253E-03,  4.597416686625955E-01,  1.957327542580144E-03,
2459281.500000000, A.D. 2021-Mar-08 00:00:00.0000, -2.269217634194538E-01, -4.017494755758199E-01, -1.201386655575656E-02,  1.882367474362901E-02, -1.248606393973781E-02, -2.747027122787179E-03,  2.665765929609521E-03,  4.615630626777454E-01,  1.685079793221074E-03,
2459282.500000000, A.D. 2021-Mar-09 00:00:00.0000, -2.077673144113579E-01, -4.136270718196222E-01, -1.474151395462499E-02,  1.947457508115302E-02, -1.126524525862287E-02, -2.706973575634669E-03,  2.674706851882937E-03,  4.631111353805449E-01,  1.410752375763345E-03,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000, -1.879938407910102E-01, -4.242725300803332E-01, -1.742525883674235E-02,  2.006178868325024E-02, -1.002211333651723E-02, -2.659254613280386E-03,  2.682058330605650E-03,  4.643840044636016E-01,  1.134735195911977E-03,
2459284.500000000, A.D. 2021-Mar-11 00:00:00.0000, -1.676648562394055E-01, -4.336644884968451E-01, -2.005752940508962E-02,  2.058564029527191E-02, -8.758547084467867E-03, -2.604053563581044E-03,  2.687811668530888E-03,  4.653801640453177E-01,  8.573921546503956E-04,
2459285.500000000, A.D. 2021-Mar-12 00:00:00.0000, -1.468436150902090E-01, -4.417833968108077E-01, -2.263092569134619E-02,  2.104632259392269E-02, -7.476294994593750E-03, -2.541530982358152E-03,  2.691960208495649E-03,  4.660984614736507E-01,  5.790667108738643E-04,
2459286.500000000, A.D. 2021-Mar-13 00:00:00.0000, -1.255932480556095E-01, -4.486113983547272E-01, -2.513819746223814E-02,  2.144388902470201E-02, -6.176999778357302E-03, -2.471826009730611E-03,  2.694499230707332E-03,  4.665380795418441E-01,  3.000871549686580E-04,
2459287.500000000, A.D. 2021-Mar-14 00:00:00.0000, -1.039769046998773E-01, -4.541322362019727E-01, -2.757222348134772E-02,  2.177824743031392E-02, -4.862222103267939E-03, -2.395057725331255E-03,  2.695425879828893E-03,  4.666985238636149E-01,  2.077166614742436E-05,
2459288.500000000, A.D. 2021-Mar-15 00:00:00.0000, -8.205790197635271E-02, -4.583311827315044E-01, -2.992599212809588E-02,  2.204915426597805E-02, -3.533463737706529E-03, -2.311326508994677E-03,  2.694739120820189E-03,  4.665796152273170E-01, -2.585667751575042E-04,
2459289.500000000, A.D. 2021-Mar-16 00:00:00.0000, -5.989987832060010E-02, -4.611949921727686E-01, -3.219258338492095E-02,  2.225620925085442E-02, -2.192190419647036E-03, -2.220715418888564E-03,  2.692439722901450E-03,  4.661814868193050E-01, -5.376155496583575E-04,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000, -3.756695291834782E-02, -4.627118760156850E-01, -3.436515221823332E-02,  2.239885035411890E-02, -8.398547728022069E-04, -2.123291604218649E-03,  2.688530271408235E-03,  4.655045862765547E-01, -8.160575667581319E-04,
2459291.500000000, A.D. 2021-Mar-18 00:00:00.0000, -1.512388984448642E-02, -4.628715014990302E-01, -3.643691339843980E-02,  2.247634906171357E-02,  5.220803961172409E-04, -2.019107774823893E-03,  2.683015207708594E-03,  4.645496825981051E-01, -1.093566367745647E-03,
2459292.500000000, A.D. 2021-Mar-19 00:00:00.0000,  7.363733200403073E-03, -4.616650137304906E-01, -3.840112782933967E-02,  2.248780591758781E-02,  1.892118072279739E-03, -1.908203755429803E-03,  2.675900897756026E-03,  4.633178780146370E-01, -1.369801094579039E-03,
2459293.500000000, A.D. 2021-Mar-20 00:00:00.0000,  2.982935184819061E-02, -4.590850823462419E-01, -4.025109048788335E-02,  2.243214638356643E-02,  3.268701916794298E-03, -1.790608158267647E-03,  2.667195730259286E-03,  4.618106249860462E-01, -1.644401253148911E-03,
2459294.500000000, A.D. 2021-Mar-21 00:00:00.0000,  5.220523807944632E-02, -4.551259739902733E-01, -4.198012011224805E-02,  2.230811711721793E-02,  4.650189677676075E-03, -1.666340214413639E-03,  2.656910245864779E-03,  4.600297485686827E-01, -1.916981198451100E-03,
2459295.500000000, A.D. 2021-Mar-22 00:00:00.0000,  7.442231979125433E-02, -4.497836522868178E-01, -4.358155082023633E-02,  2.211428282987950E-02,  6.034824723298988E-03, -1.535411811770330E-03,  2.645057299171306E-03,  4.579774744673340E-01, -2.187124267404227E-03,
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000,  9.640999760784030E-02, -4.430559073956460E-01, -4.504872589217486E-02,  2.184902396028403E-02,  7.420705269678644E-03, -1.397829796316062E-03,  2.631652255830689E-03,  4.556564631621407E-01, -2.454376483391135E-03,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000,  1.180959599029795E-01, -4.349425176811985E-01, -4.637499401401941E-02,  2.151053548639902E-02,  8.805750847812347E-03, -1.253598603296346E-03,  2.616713227430165E-03,  4.530698505772218E-01, -2.718239755381156E-03,
2459298.500000000, A.D. 2021-Mar-25 00:00:00.0000,  1.394059973765603E-01, -4.254454464925205E-01, -4.755370834870489E-02,  2.109682730298820E-02,  1.018766553324292E-02, -1.102723296619847E-03,  2.600261347299264E-03,  4.502212958351563E-01, -2.978164494260234E-03,
2459299.500000000, A.D. 2021-Mar-26 00:00:00.0000,  1.602638190166696E-01, -4.145690775393316E-01, -4.857822888854141E-02,  2.060572671945945E-02,  1.156389743991589E-02, -9.452131080185146E-04,  2.582321090827414E-03,  4.471150367182563E-01, -3.233541570538196E-03,
2459300.500000000, A.D. 2021-Mar-27 00:00:00.0000,  1.805908719077438E-01, -4.023204928543455E-01, -4.944192864042352E-02,  2.003488378676342E-02,  1.293159396849486E-02, -7.810855826490825E-04,  2.562920644305459E-03,  4.437559535314961E-01, -3.483693541986666E-03,
2459301.500000000, A.D. 2021-Mar-28 00:00:00.0000,  2.003061681445748E-01, -3.887097978421308E-01, -5.013820431062078E-02,  1.938178034900125E-02,  1.428755230161407E-02, -6.103714547680573E-04,  2.542092326694357E-03,  4.401496421294995E-01, -3.727865088445822E-03,
2459302.500000000, A.D. 2021-Mar-29 00:00:00.0000,  2.193261231169147E-01, -3.737504984121548E-01, -5.066049228874915E-02,  1.864374394094610E-02,  1.562816466350533E-02, -4.331203957621924E-04,  2.519873069047226E-03,  4.363024969258926E-01, -3.965212605978755E-03,
2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000,  2.375644106817847E-01, -3.574599356500588E-01, -5.100229088269422E-02,  1.781796792294213E-02,  1.694935792063820E-02, -2.494077967696857E-04,  2.496304956523373E-03,  4.322218047401252E-01, -4.194792936352012E-03,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  2.549318422879468E-01, -3.398597838549339E-01, -5.115718992873997E-02,  1.690153956521363E-02,  1.824652720917480E-02, -5.934276861295327E-05,  2.471435837974394E-03,  4.279158503440298E-01, -4.415551243887958E-03,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000,  2.713362790118956E-01, -3.209766180014738E-01, -5.111890909385780E-02,  1.589147816865538E-02,  1.951446345512747E-02,  1.369224385499420E-04,  2.445320007869822E-03,  4.233940345335907E-01, -4.626308104471386E-03,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  2.866825877625757E-01, -3.008425566902846E-01, -5.088134639825676E-02,  1.478478573984687E-02,  2.074727493159098E-02,  3.391813766989987E-04,  2.418018964751364E-03,  4.186670054512219E-01, -4.825745946480136E-03,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  3.008726556669025E-01, -2.794959863120279E-01, -5.043863871141128E-02,  1.357851322011920E-02,  2.193830340957519E-02,  5.471604728530448E-04,  2.389602249312674E-03,  4.137468036947815E-01, -5.012395087560872E-03,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  3.138054799058557E-01, -2.569823713164486E-01, -4.978523620541114E-02,  1.226984578885851E-02,  2.308003604896586E-02,  7.605040041799128E-04,  2.360148363404054E-03,  4.086470214383044E-01, -5.184619752800282E-03,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  3.253773540575399E-01, -2.333551539418672E-01, -4.891599297135131E-02,  1.085621129273181E-02,  2.416401499756443E-02,  9.787567644676846E-04,  2.329745768515005E-03,  4.033829753138964E-01, -5.340604648539130E-03,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  3.354821763083840E-01, -2.086767442624898E-01, -4.782627619521431E-02,  9.335416347126495E-03,  2.518074778116502E-02,  1.201344256853026E-03,  2.298493958290231E-03,  3.979718921121229E-01, -5.478342912240424E-03,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  3.440119096435877E-01, -1.830195976228094E-01, -4.651209641585926E-02,  7.705815035728724E-03,  2.611962304375698E-02,  1.427550333503445E-03,  2.266504594025047E-03,  3.924331053869451E-01, -5.595626572614856E-03,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  3.508572291523251E-01, -1.564673710558640E-01, -4.497026140142786E-02,  5.966515279458486E-03,  2.696883809983503E-02,  1.656492345121085E-03,  2.233902684448743E-03,  3.867882597288771E-01, -5.690041043590240E-03,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  3.559083965660853E-01, -1.291161426712915E-01, -4.319855601562584E-02,  4.117627683551732E-03,  2.771534714056530E-02,  1.887094081675496E-03,  2.200827780991913E-03,  3.810615177191083E-01, -5.758965643149087E-03,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  3.590564065682817E-01, -1.010756677628041E-01, -4.119595001428284E-02,  2.160560761775719E-03,  2.834484180385891E-02,  2.118057103618781E-03,  2.167435146712234E-03,  3.752797623227281E-01, -5.799582665363268E-03,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  3.601944524719371E-01, -7.247063205744265E-02, -3.896283490410644E-02,  9.836456586907070E-05,  2.884177911304491E-02,  2.347831503683075E-03,  2.133896840784297E-03,  3.694727846623191E-01, -5.808898114809402E-03,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  3.592197594119143E-01, -4.344184576486282E-02, -3.650128967605318E-02, -2.063878467704775E-03,  2.918947532315620E-02,  2.574587723180764E-03,  2.100402640832005E-03,  3.636734437148619E-01, -5.783777782519547E-03,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  3.560358296816116E-01, -1.414730181373844E-02, -3.381537324666486E-02, -4.318621630338175E-03,  2.937028761103580E-02,  2.796191781956814E-03,  2.067160702710992E-03,  3.579177805495192E-01, -5.721002807014388E-03,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  3.505551352794429E-01,  1.523700168280242E-02, -3.091143865565412E-02, -6.655394357653174E-03,  2.936590816313733E-02,  3.010187152559677E-03,  2.034397832639758E-03,  3.522450654456816E-01, -5.617349075681846E-03,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  3.427022747885148E-01,  4.451659987229990E-02, -2.779846036444045E-02, -9.060337903739198E-03,  2.915779607694717E-02,  3.213787461137982E-03,  2.002359221862407E-03,  3.466977519512443E-01, -5.469694572675834E-03,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  3.324175829511684E-01,  7.347861028082107E-02, -2.448836134991853E-02, -1.151577120344536E-02,  2.872777026017738E-02,  3.403885113773441E-03,  1.971307472708020E-03,  3.413213082500152E-01, -5.275157803579792E-03,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  3.196611396297541E-01,  1.018924625363601E-01, -2.099632121701364E-02, -1.399983551331970E-02,  2.805877955170432E-02,  3.577081631268874E-03,  1.941520732048458E-03,  3.361638939799524E-01, -5.031268425214412E-03,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  3.044170692923663E-01,  1.295114887611917E-01, -1.734104062986252E-02, -1.648628016736582E-02,  2.713585290029705E-02,  3.729745642269416E-03,  1.913289750492238E-03,  3.312758510483675E-01, -4.736167909361924E-03,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  2.866979539256682E-01,  1.560755476515171E-01, -1.354493167779481E-02, -1.894446283755853E-02,  2.594721132675124E-02,  3.858103773462693E-03,  1.886913711179288E-03,  3.267089814101254E-01, -4.388833333338838E-03,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  2.665491059544065E-01,  1.813148231105097E-01, -9.634199418607358E-03, -2.133964205028994E-02,  2.448549440785820E-02,  3.958367706886924E-03,  1.862694728812880E-03,  3.225155946045499E-01, -3.989311363363861E-03,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  2.440523724084999E-01,  2.049548739065726E-01, -5.638778192939141E-03, -2.363363255252849E-02,  2.274901906171621E-02,  4.026897161057305E-03,  1.840931013570801E-03,  3.187473241233335E-01, -3.538942774759028E-03,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  2.193290811212161E-01,  2.267229103528559E-01, -1.592088968437239E-03, -2.578587085518343E-02,  2.074295227751015E-02,  4.060393465426883E-03,  1.821908826706130E-03,  3.154537345659892E-01, -3.040551603783302E-03,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  1.925417118197923E-01,  2.463551399931156E-01,  2.469407637859347E-03, -2.775489632916296E-02,  1.848025005839149E-02,  4.056112149059132E-03,  1.805893517524954E-03,  3.126807697406501E-01, -2.498568961187448E-03,
